observed,observed_source,station,aqi,band,governing_pollutant,aqi_limit,above_limit
2026-08-28T16:00:00+05:30,28-08-2026 16:00:00,"JNU, Delhi - DPCC",105,Moderately Polluted,PM10,100,1
2026-08-28T16:00:00+05:30,28-08-2026 16:00:00,"DTU, Delhi - CPCB",103,Moderately Polluted,PM10,100,1
2026-08-28T16:00:00+05:30,28-08-2026 16:00:00,"NSIT Dwarka, Delhi - CPCB",101,Moderately Polluted,PM10,100,1
2026-08-28T16:00:00+05:30,28-08-2026 16:00:00,"IHBAS, Dilshad Garden, Delhi - CPCB",87,Satisfactory,PM10,100,0
2026-08-28T16:00:00+05:30,28-08-2026 16:00:00,"Chandni Chowk, Delhi - IITM",85,Satisfactory,PM10,100,0
2026-08-28T16:00:00+05:30,28-08-2026 16:00:00,"Shadipur, Delhi - CPCB",81,Satisfactory,PM10,100,0
2026-08-28T16:00:00+05:30,28-08-2026 16:00:00,"Alipur, Delhi - DPCC",72,Satisfactory,NO2,100,0
2026-08-28T16:00:00+05:30,28-08-2026 16:00:00,"Cantonment Area, Delhi - DPCC",64,Satisfactory,PM10,100,0
2026-08-28T17:00:00+05:30,28-08-2026 17:00:00,"Anand Vihar, Delhi - DPCC",248,Poor,PM2.5,100,1
2026-08-28T17:00:00+05:30,28-08-2026 17:00:00,"Wazirpur, Delhi - DPCC",207,Poor,PM10,100,1
2026-08-28T17:00:00+05:30,28-08-2026 17:00:00,"IIT Delhi, Delhi - IITM",193,Moderately Polluted,PM10,100,1
2026-08-28T17:00:00+05:30,28-08-2026 17:00:00,"Dwarka-Sector 8, Delhi - DPCC",177,Moderately Polluted,PM10,100,1
2026-08-28T17:00:00+05:30,28-08-2026 17:00:00,"Rohini, Delhi - DPCC",159,Moderately Polluted,PM10,100,1
2026-08-28T17:00:00+05:30,28-08-2026 17:00:00,"Jahangirpuri, Delhi - DPCC",157,Moderately Polluted,PM10,100,1
2026-08-28T17:00:00+05:30,28-08-2026 17:00:00,"Nehru Nagar, Delhi - DPCC",153,Moderately Polluted,PM10,100,1
2026-08-28T17:00:00+05:30,28-08-2026 17:00:00,"Mundka, Delhi - DPCC",146,Moderately Polluted,PM10,100,1
2026-08-28T17:00:00+05:30,28-08-2026 17:00:00,"Punjabi Bagh, Delhi - DPCC",142,Moderately Polluted,PM10,100,1
2026-08-28T17:00:00+05:30,28-08-2026 17:00:00,"CRRI Mathura Road, Delhi - IITM",140,Moderately Polluted,PM10,100,1
2026-08-28T17:00:00+05:30,28-08-2026 17:00:00,"Sonia Vihar, Delhi - DPCC",139,Moderately Polluted,PM10,100,1
2026-08-28T17:00:00+05:30,28-08-2026 17:00:00,"North Campus, DU, Delhi - IITM",139,Moderately Polluted,NO2,100,1
2026-08-28T17:00:00+05:30,28-08-2026 17:00:00,"Sirifort, Delhi - CPCB",137,Moderately Polluted,PM10,100,1
2026-08-28T17:00:00+05:30,28-08-2026 17:00:00,"Pusa, Delhi - DPCC",136,Moderately Polluted,PM10,100,1
2026-08-28T17:00:00+05:30,28-08-2026 17:00:00,"R K Puram, Delhi - DPCC",135,Moderately Polluted,PM10,100,1
2026-08-28T17:00:00+05:30,28-08-2026 17:00:00,"Okhla Phase-2, Delhi - DPCC",133,Moderately Polluted,PM10,100,1
2026-08-28T17:00:00+05:30,28-08-2026 17:00:00,"Jawaharlal Nehru Stadium, Delhi - DPCC",132,Moderately Polluted,PM10,100,1
2026-08-28T17:00:00+05:30,28-08-2026 17:00:00,"IGI Airport (T3), Delhi - IITM",129,Moderately Polluted,PM10,100,1
2026-08-28T17:00:00+05:30,28-08-2026 17:00:00,"ITO, Delhi - CPCB",128,Moderately Polluted,PM10,100,1
2026-08-28T17:00:00+05:30,28-08-2026 17:00:00,"Narela, Delhi - DPCC",128,Moderately Polluted,PM10,100,1
2026-08-28T17:00:00+05:30,28-08-2026 17:00:00,"Ashok Vihar, Delhi - DPCC",128,Moderately Polluted,PM10,100,1
2026-08-28T17:00:00+05:30,28-08-2026 17:00:00,"Sri Aurobindo Marg, Delhi - DPCC",127,Moderately Polluted,PM10,100,1
2026-08-28T17:00:00+05:30,28-08-2026 17:00:00,"Najafgarh, Delhi - DPCC",125,Moderately Polluted,PM10,100,1
2026-08-28T17:00:00+05:30,28-08-2026 17:00:00,"Aya Nagar, Delhi - IITM",124,Moderately Polluted,PM10,100,1
2026-08-28T17:00:00+05:30,28-08-2026 17:00:00,"IMD Lodhi Road, Delhi - IITM",124,Moderately Polluted,PM10,100,1
2026-08-28T17:00:00+05:30,28-08-2026 17:00:00,"Dr. Karni Singh Shooting Range, Delhi - DPCC",123,Moderately Polluted,PM10,100,1
2026-08-28T17:00:00+05:30,28-08-2026 17:00:00,"Vivek Vihar, Delhi - DPCC",119,Moderately Polluted,PM10,100,1
2026-08-28T17:00:00+05:30,28-08-2026 17:00:00,"Bawana, Delhi - DPCC",118,Moderately Polluted,PM10,100,1
2026-08-28T17:00:00+05:30,28-08-2026 17:00:00,"Patparganj, Delhi - DPCC",117,Moderately Polluted,PM10,100,1
2026-08-28T17:00:00+05:30,28-08-2026 17:00:00,"Mandir Marg, Delhi - DPCC",117,Moderately Polluted,PM10,100,1
2026-08-28T17:00:00+05:30,28-08-2026 17:00:00,"NSUT Jaffarpur, Delhi - DPCC",116,Moderately Polluted,PM10,100,1
2026-08-28T17:00:00+05:30,28-08-2026 17:00:00,"Pusa, Delhi - IITM",116,Moderately Polluted,PM10,100,1
2026-08-28T17:00:00+05:30,28-08-2026 17:00:00,"Burari Crossing, Delhi - IITM",115,Moderately Polluted,PM10,100,1
2026-08-28T17:00:00+05:30,28-08-2026 17:00:00,"Major Dhyan Chand National Stadium, Delhi - DPCC",114,Moderately Polluted,PM10,100,1
2026-08-28T17:00:00+05:30,28-08-2026 17:00:00,"Talkatora Garden, Delhi - DPCC",110,Moderately Polluted,PM10,100,1
2026-08-28T17:00:00+05:30,28-08-2026 17:00:00,"JNU, Delhi - DPCC",107,Moderately Polluted,PM10,100,1
2026-08-28T17:00:00+05:30,28-08-2026 17:00:00,"IGNOU_Maidan Garhi, Delhi - DPCC",106,Moderately Polluted,PM10,100,1
2026-08-28T17:00:00+05:30,28-08-2026 17:00:00,"Commonwealth Sports Complex, Delhi - DPCC",106,Moderately Polluted,PM10,100,1
2026-08-28T17:00:00+05:30,28-08-2026 17:00:00,"DTU, Delhi - CPCB",105,Moderately Polluted,PM10,100,1
2026-08-28T17:00:00+05:30,28-08-2026 17:00:00,"NSIT Dwarka, Delhi - CPCB",101,Moderately Polluted,PM10,100,1
2026-08-28T17:00:00+05:30,28-08-2026 17:00:00,"IHBAS, Dilshad Garden, Delhi - CPCB",87,Satisfactory,PM10,100,0
2026-08-28T17:00:00+05:30,28-08-2026 17:00:00,"Chandni Chowk, Delhi - IITM",84,Satisfactory,PM10,100,0
2026-08-28T17:00:00+05:30,28-08-2026 17:00:00,"Shadipur, Delhi - CPCB",81,Satisfactory,PM10,100,0
2026-08-28T17:00:00+05:30,28-08-2026 17:00:00,"Alipur, Delhi - DPCC",70,Satisfactory,NO2,100,0
2026-08-28T17:00:00+05:30,28-08-2026 17:00:00,"Cantonment Area, Delhi - DPCC",67,Satisfactory,PM10,100,0
2026-08-28T18:00:00+05:30,28-08-2026 18:00:00,"Anand Vihar, Delhi - DPCC",258,Poor,PM2.5,100,1
2026-08-28T18:00:00+05:30,28-08-2026 18:00:00,"Wazirpur, Delhi - DPCC",210,Poor,PM10,100,1
2026-08-28T18:00:00+05:30,28-08-2026 18:00:00,"IIT Delhi, Delhi - IITM",198,Moderately Polluted,PM10,100,1
2026-08-28T18:00:00+05:30,28-08-2026 18:00:00,"Dwarka-Sector 8, Delhi - DPCC",178,Moderately Polluted,PM10,100,1
2026-08-28T18:00:00+05:30,28-08-2026 18:00:00,"Rohini, Delhi - DPCC",160,Moderately Polluted,PM10,100,1
2026-08-28T18:00:00+05:30,28-08-2026 18:00:00,"Jahangirpuri, Delhi - DPCC",159,Moderately Polluted,PM10,100,1
2026-08-28T18:00:00+05:30,28-08-2026 18:00:00,"Nehru Nagar, Delhi - DPCC",153,Moderately Polluted,PM10,100,1
2026-08-28T18:00:00+05:30,28-08-2026 18:00:00,"CRRI Mathura Road, Delhi - IITM",146,Moderately Polluted,PM10,100,1
2026-08-28T18:00:00+05:30,28-08-2026 18:00:00,"Mundka, Delhi - DPCC",145,Moderately Polluted,PM10,100,1
2026-08-28T18:00:00+05:30,28-08-2026 18:00:00,"Punjabi Bagh, Delhi - DPCC",145,Moderately Polluted,PM10,100,1
2026-08-28T18:00:00+05:30,28-08-2026 18:00:00,"Sonia Vihar, Delhi - DPCC",140,Moderately Polluted,PM10,100,1
2026-08-28T18:00:00+05:30,28-08-2026 18:00:00,"Pusa, Delhi - DPCC",140,Moderately Polluted,PM10,100,1
2026-08-28T18:00:00+05:30,28-08-2026 18:00:00,"R K Puram, Delhi - DPCC",139,Moderately Polluted,PM10,100,1
2026-08-28T18:00:00+05:30,28-08-2026 18:00:00,"Sirifort, Delhi - CPCB",139,Moderately Polluted,PM10,100,1
2026-08-28T18:00:00+05:30,28-08-2026 18:00:00,"Okhla Phase-2, Delhi - DPCC",137,Moderately Polluted,PM10,100,1
2026-08-28T18:00:00+05:30,28-08-2026 18:00:00,"Jawaharlal Nehru Stadium, Delhi - DPCC",132,Moderately Polluted,PM10,100,1
2026-08-28T18:00:00+05:30,28-08-2026 18:00:00,"Ashok Vihar, Delhi - DPCC",132,Moderately Polluted,PM10,100,1
2026-08-28T18:00:00+05:30,28-08-2026 18:00:00,"ITO, Delhi - CPCB",131,Moderately Polluted,PM10,100,1
2026-08-28T18:00:00+05:30,28-08-2026 18:00:00,"Narela, Delhi - DPCC",131,Moderately Polluted,PM10,100,1
2026-08-28T18:00:00+05:30,28-08-2026 18:00:00,"North Campus, DU, Delhi - IITM",131,Moderately Polluted,NO2,100,1
2026-08-28T18:00:00+05:30,28-08-2026 18:00:00,"IGI Airport (T3), Delhi - IITM",131,Moderately Polluted,PM10,100,1
2026-08-28T18:00:00+05:30,28-08-2026 18:00:00,"Sri Aurobindo Marg, Delhi - DPCC",129,Moderately Polluted,PM10,100,1
2026-08-28T18:00:00+05:30,28-08-2026 18:00:00,"IMD Lodhi Road, Delhi - IITM",128,Moderately Polluted,PM10,100,1
2026-08-28T18:00:00+05:30,28-08-2026 18:00:00,"Dr. Karni Singh Shooting Range, Delhi - DPCC",127,Moderately Polluted,PM10,100,1
2026-08-28T18:00:00+05:30,28-08-2026 18:00:00,"Aya Nagar, Delhi - IITM",127,Moderately Polluted,PM10,100,1
2026-08-28T18:00:00+05:30,28-08-2026 18:00:00,"Najafgarh, Delhi - DPCC",125,Moderately Polluted,PM10,100,1
2026-08-28T18:00:00+05:30,28-08-2026 18:00:00,"Vivek Vihar, Delhi - DPCC",121,Moderately Polluted,PM10,100,1
2026-08-28T18:00:00+05:30,28-08-2026 18:00:00,"Patparganj, Delhi - DPCC",121,Moderately Polluted,PM10,100,1
2026-08-28T18:00:00+05:30,28-08-2026 18:00:00,"Mandir Marg, Delhi - DPCC",121,Moderately Polluted,PM10,100,1
2026-08-28T18:00:00+05:30,28-08-2026 18:00:00,"Bawana, Delhi - DPCC",120,Moderately Polluted,PM10,100,1
2026-08-28T18:00:00+05:30,28-08-2026 18:00:00,"Pusa, Delhi - IITM",120,Moderately Polluted,PM10,100,1
2026-08-28T18:00:00+05:30,28-08-2026 18:00:00,"Burari Crossing, Delhi - IITM",118,Moderately Polluted,PM10,100,1
2026-08-28T18:00:00+05:30,28-08-2026 18:00:00,"Major Dhyan Chand National Stadium, Delhi - DPCC",117,Moderately Polluted,PM10,100,1
2026-08-28T18:00:00+05:30,28-08-2026 18:00:00,"NSUT Jaffarpur, Delhi - DPCC",117,Moderately Polluted,PM10,100,1
2026-08-28T18:00:00+05:30,28-08-2026 18:00:00,"Talkatora Garden, Delhi - DPCC",112,Moderately Polluted,PM10,100,1
2026-08-28T18:00:00+05:30,28-08-2026 18:00:00,"JNU, Delhi - DPCC",109,Moderately Polluted,PM10,100,1
2026-08-28T18:00:00+05:30,28-08-2026 18:00:00,"Commonwealth Sports Complex, Delhi - DPCC",108,Moderately Polluted,PM10,100,1
2026-08-28T18:00:00+05:30,28-08-2026 18:00:00,"DTU, Delhi - CPCB",107,Moderately Polluted,PM10,100,1
2026-08-28T18:00:00+05:30,28-08-2026 18:00:00,"IGNOU_Maidan Garhi, Delhi - DPCC",107,Moderately Polluted,PM10,100,1
2026-08-28T18:00:00+05:30,28-08-2026 18:00:00,"NSIT Dwarka, Delhi - CPCB",101,Moderately Polluted,PM10,100,1
2026-08-28T18:00:00+05:30,28-08-2026 18:00:00,"IHBAS, Dilshad Garden, Delhi - CPCB",89,Satisfactory,PM10,100,0
2026-08-28T18:00:00+05:30,28-08-2026 18:00:00,"Chandni Chowk, Delhi - IITM",83,Satisfactory,PM10,100,0
2026-08-28T18:00:00+05:30,28-08-2026 18:00:00,"Shadipur, Delhi - CPCB",83,Satisfactory,PM10,100,0
2026-08-28T18:00:00+05:30,28-08-2026 18:00:00,"Cantonment Area, Delhi - DPCC",71,Satisfactory,PM10,100,0
2026-08-28T18:00:00+05:30,28-08-2026 18:00:00,"Alipur, Delhi - DPCC",68,Satisfactory,NO2,100,0
2026-08-28T19:00:00+05:30,28-08-2026 19:00:00,"Anand Vihar, Delhi - DPCC",265,Poor,PM2.5,100,1
2026-08-28T19:00:00+05:30,28-08-2026 19:00:00,"Wazirpur, Delhi - DPCC",209,Poor,PM10,100,1
2026-08-28T19:00:00+05:30,28-08-2026 19:00:00,"IIT Delhi, Delhi - IITM",200,Moderately Polluted,PM10,100,1
2026-08-28T19:00:00+05:30,28-08-2026 19:00:00,"Dwarka-Sector 8, Delhi - DPCC",179,Moderately Polluted,PM10,100,1
2026-08-28T19:00:00+05:30,28-08-2026 19:00:00,"Rohini, Delhi - DPCC",161,Moderately Polluted,PM10,100,1
2026-08-28T19:00:00+05:30,28-08-2026 19:00:00,"Jahangirpuri, Delhi - DPCC",161,Moderately Polluted,PM10,100,1
2026-08-28T19:00:00+05:30,28-08-2026 19:00:00,"Nehru Nagar, Delhi - DPCC",153,Moderately Polluted,PM10,100,1
2026-08-28T19:00:00+05:30,28-08-2026 19:00:00,"CRRI Mathura Road, Delhi - IITM",151,Moderately Polluted,PM10,100,1
2026-08-28T19:00:00+05:30,28-08-2026 19:00:00,"Punjabi Bagh, Delhi - DPCC",147,Moderately Polluted,PM10,100,1
2026-08-28T19:00:00+05:30,28-08-2026 19:00:00,"Pusa, Delhi - DPCC",145,Moderately Polluted,PM10,100,1
2026-08-28T19:00:00+05:30,28-08-2026 19:00:00,"Mundka, Delhi - DPCC",144,Moderately Polluted,PM10,100,1
2026-08-28T19:00:00+05:30,28-08-2026 19:00:00,"R K Puram, Delhi - DPCC",141,Moderately Polluted,PM10,100,1
2026-08-28T19:00:00+05:30,28-08-2026 19:00:00,"Sonia Vihar, Delhi - DPCC",140,Moderately Polluted,PM10,100,1
2026-08-28T19:00:00+05:30,28-08-2026 19:00:00,"Sirifort, Delhi - CPCB",140,Moderately Polluted,PM10,100,1
2026-08-28T19:00:00+05:30,28-08-2026 19:00:00,"Okhla Phase-2, Delhi - DPCC",139,Moderately Polluted,PM10,100,1
2026-08-28T19:00:00+05:30,28-08-2026 19:00:00,"Ashok Vihar, Delhi - DPCC",134,Moderately Polluted,PM10,100,1
2026-08-28T19:00:00+05:30,28-08-2026 19:00:00,"ITO, Delhi - CPCB",133,Moderately Polluted,PM10,100,1
2026-08-28T19:00:00+05:30,28-08-2026 19:00:00,"Narela, Delhi - DPCC",133,Moderately Polluted,PM10,100,1
2026-08-28T19:00:00+05:30,28-08-2026 19:00:00,"Jawaharlal Nehru Stadium, Delhi - DPCC",133,Moderately Polluted,PM10,100,1
2026-08-28T19:00:00+05:30,28-08-2026 19:00:00,"IMD Lodhi Road, Delhi - IITM",132,Moderately Polluted,PM10,100,1
2026-08-28T19:00:00+05:30,28-08-2026 19:00:00,"Dr. Karni Singh Shooting Range, Delhi - DPCC",132,Moderately Polluted,PM10,100,1
2026-08-28T19:00:00+05:30,28-08-2026 19:00:00,"IGI Airport (T3), Delhi - IITM",131,Moderately Polluted,PM10,100,1
2026-08-28T19:00:00+05:30,28-08-2026 19:00:00,"Sri Aurobindo Marg, Delhi - DPCC",130,Moderately Polluted,PM10,100,1
2026-08-28T19:00:00+05:30,28-08-2026 19:00:00,"North Campus, DU, Delhi - IITM",129,Moderately Polluted,PM10,100,1
2026-08-28T19:00:00+05:30,28-08-2026 19:00:00,"Aya Nagar, Delhi - IITM",128,Moderately Polluted,PM10,100,1
2026-08-28T19:00:00+05:30,28-08-2026 19:00:00,"Najafgarh, Delhi - DPCC",127,Moderately Polluted,PM10,100,1
2026-08-28T19:00:00+05:30,28-08-2026 19:00:00,"Vivek Vihar, Delhi - DPCC",124,Moderately Polluted,PM10,100,1
2026-08-28T19:00:00+05:30,28-08-2026 19:00:00,"Patparganj, Delhi - DPCC",124,Moderately Polluted,PM10,100,1
2026-08-28T19:00:00+05:30,28-08-2026 19:00:00,"Burari Crossing, Delhi - IITM",122,Moderately Polluted,PM10,100,1
2026-08-28T19:00:00+05:30,28-08-2026 19:00:00,"Mandir Marg, Delhi - DPCC",122,Moderately Polluted,PM10,100,1
2026-08-28T19:00:00+05:30,28-08-2026 19:00:00,"Pusa, Delhi - IITM",122,Moderately Polluted,PM10,100,1
2026-08-28T19:00:00+05:30,28-08-2026 19:00:00,"Major Dhyan Chand National Stadium, Delhi - DPCC",120,Moderately Polluted,PM10,100,1
2026-08-28T19:00:00+05:30,28-08-2026 19:00:00,"Bawana, Delhi - DPCC",120,Moderately Polluted,PM10,100,1
2026-08-28T19:00:00+05:30,28-08-2026 19:00:00,"NSUT Jaffarpur, Delhi - DPCC",117,Moderately Polluted,PM10,100,1
2026-08-28T19:00:00+05:30,28-08-2026 19:00:00,"Talkatora Garden, Delhi - DPCC",113,Moderately Polluted,PM10,100,1
2026-08-28T19:00:00+05:30,28-08-2026 19:00:00,"JNU, Delhi - DPCC",111,Moderately Polluted,PM10,100,1
2026-08-28T19:00:00+05:30,28-08-2026 19:00:00,"Commonwealth Sports Complex, Delhi - DPCC",110,Moderately Polluted,PM10,100,1
2026-08-28T19:00:00+05:30,28-08-2026 19:00:00,"IGNOU_Maidan Garhi, Delhi - DPCC",110,Moderately Polluted,PM10,100,1
2026-08-28T19:00:00+05:30,28-08-2026 19:00:00,"DTU, Delhi - CPCB",108,Moderately Polluted,PM10,100,1
2026-08-28T19:00:00+05:30,28-08-2026 19:00:00,"NSIT Dwarka, Delhi - CPCB",102,Moderately Polluted,PM10,100,1
2026-08-28T19:00:00+05:30,28-08-2026 19:00:00,"IHBAS, Dilshad Garden, Delhi - CPCB",91,Satisfactory,PM10,100,0
2026-08-28T19:00:00+05:30,28-08-2026 19:00:00,"Shadipur, Delhi - CPCB",85,Satisfactory,PM10,100,0
2026-08-28T19:00:00+05:30,28-08-2026 19:00:00,"Chandni Chowk, Delhi - IITM",83,Satisfactory,PM10,100,0
2026-08-28T19:00:00+05:30,28-08-2026 19:00:00,"Cantonment Area, Delhi - DPCC",73,Satisfactory,PM10,100,0
2026-08-28T19:00:00+05:30,28-08-2026 19:00:00,"Alipur, Delhi - DPCC",67,Satisfactory,NO2,100,0
2026-08-28T20:00:00+05:30,28-08-2026 20:00:00,"Anand Vihar, Delhi - DPCC",274,Poor,PM2.5,100,1
2026-08-28T20:00:00+05:30,28-08-2026 20:00:00,"Wazirpur, Delhi - DPCC",208,Poor,PM10,100,1
2026-08-28T20:00:00+05:30,28-08-2026 20:00:00,"IIT Delhi, Delhi - IITM",201,Poor,PM10,100,1
2026-08-28T20:00:00+05:30,28-08-2026 20:00:00,"Dwarka-Sector 8, Delhi - DPCC",177,Moderately Polluted,PM10,100,1
2026-08-28T20:00:00+05:30,28-08-2026 20:00:00,"Jahangirpuri, Delhi - DPCC",163,Moderately Polluted,PM10,100,1
2026-08-28T20:00:00+05:30,28-08-2026 20:00:00,"Rohini, Delhi - DPCC",162,Moderately Polluted,PM10,100,1
2026-08-28T20:00:00+05:30,28-08-2026 20:00:00,"CRRI Mathura Road, Delhi - IITM",157,Moderately Polluted,PM10,100,1
2026-08-28T20:00:00+05:30,28-08-2026 20:00:00,"Nehru Nagar, Delhi - DPCC",153,Moderately Polluted,PM10,100,1
2026-08-28T20:00:00+05:30,28-08-2026 20:00:00,"Pusa, Delhi - DPCC",152,Moderately Polluted,PM10,100,1
2026-08-28T20:00:00+05:30,28-08-2026 20:00:00,"Punjabi Bagh, Delhi - DPCC",147,Moderately Polluted,PM10,100,1
2026-08-28T20:00:00+05:30,28-08-2026 20:00:00,"R K Puram, Delhi - DPCC",144,Moderately Polluted,PM10,100,1
2026-08-28T20:00:00+05:30,28-08-2026 20:00:00,"Mundka, Delhi - DPCC",142,Moderately Polluted,PM10,100,1
2026-08-28T20:00:00+05:30,28-08-2026 20:00:00,"Sonia Vihar, Delhi - DPCC",141,Moderately Polluted,PM10,100,1
2026-08-28T20:00:00+05:30,28-08-2026 20:00:00,"Okhla Phase-2, Delhi - DPCC",141,Moderately Polluted,PM10,100,1
2026-08-28T20:00:00+05:30,28-08-2026 20:00:00,"Sirifort, Delhi - CPCB",141,Moderately Polluted,PM10,100,1
2026-08-28T20:00:00+05:30,28-08-2026 20:00:00,"Ashok Vihar, Delhi - DPCC",137,Moderately Polluted,PM10,100,1
2026-08-28T20:00:00+05:30,28-08-2026 20:00:00,"Dr. Karni Singh Shooting Range, Delhi - DPCC",137,Moderately Polluted,PM10,100,1
2026-08-28T20:00:00+05:30,28-08-2026 20:00:00,"Narela, Delhi - DPCC",135,Moderately Polluted,PM10,100,1
2026-08-28T20:00:00+05:30,28-08-2026 20:00:00,"ITO, Delhi - CPCB",135,Moderately Polluted,PM10,100,1
2026-08-28T20:00:00+05:30,28-08-2026 20:00:00,"Jawaharlal Nehru Stadium, Delhi - DPCC",133,Moderately Polluted,PM10,100,1
2026-08-28T20:00:00+05:30,28-08-2026 20:00:00,"IMD Lodhi Road, Delhi - IITM",133,Moderately Polluted,PM10,100,1
2026-08-28T20:00:00+05:30,28-08-2026 20:00:00,"Sri Aurobindo Marg, Delhi - DPCC",132,Moderately Polluted,PM10,100,1
2026-08-28T20:00:00+05:30,28-08-2026 20:00:00,"IGI Airport (T3), Delhi - IITM",131,Moderately Polluted,PM10,100,1
2026-08-28T20:00:00+05:30,28-08-2026 20:00:00,"Aya Nagar, Delhi - IITM",131,Moderately Polluted,PM10,100,1
2026-08-28T20:00:00+05:30,28-08-2026 20:00:00,"North Campus, DU, Delhi - IITM",131,Moderately Polluted,PM10,100,1
2026-08-28T20:00:00+05:30,28-08-2026 20:00:00,"Najafgarh, Delhi - DPCC",127,Moderately Polluted,PM10,100,1
2026-08-28T20:00:00+05:30,28-08-2026 20:00:00,"Vivek Vihar, Delhi - DPCC",127,Moderately Polluted,PM10,100,1
2026-08-28T20:00:00+05:30,28-08-2026 20:00:00,"Patparganj, Delhi - DPCC",126,Moderately Polluted,PM10,100,1
2026-08-28T20:00:00+05:30,28-08-2026 20:00:00,"Burari Crossing, Delhi - IITM",125,Moderately Polluted,PM10,100,1
2026-08-28T20:00:00+05:30,28-08-2026 20:00:00,"Mandir Marg, Delhi - DPCC",124,Moderately Polluted,PM10,100,1
2026-08-28T20:00:00+05:30,28-08-2026 20:00:00,"Pusa, Delhi - IITM",124,Moderately Polluted,PM10,100,1
2026-08-28T20:00:00+05:30,28-08-2026 20:00:00,"Major Dhyan Chand National Stadium, Delhi - DPCC",122,Moderately Polluted,PM10,100,1
2026-08-28T20:00:00+05:30,28-08-2026 20:00:00,"Bawana, Delhi - DPCC",120,Moderately Polluted,PM10,100,1
2026-08-28T20:00:00+05:30,28-08-2026 20:00:00,"NSUT Jaffarpur, Delhi - DPCC",117,Moderately Polluted,PM10,100,1
2026-08-28T20:00:00+05:30,28-08-2026 20:00:00,"Talkatora Garden, Delhi - DPCC",115,Moderately Polluted,PM10,100,1
2026-08-28T20:00:00+05:30,28-08-2026 20:00:00,"IGNOU_Maidan Garhi, Delhi - DPCC",113,Moderately Polluted,PM10,100,1
2026-08-28T20:00:00+05:30,28-08-2026 20:00:00,"JNU, Delhi - DPCC",113,Moderately Polluted,PM10,100,1
2026-08-28T20:00:00+05:30,28-08-2026 20:00:00,"Commonwealth Sports Complex, Delhi - DPCC",112,Moderately Polluted,PM10,100,1
2026-08-28T20:00:00+05:30,28-08-2026 20:00:00,"DTU, Delhi - CPCB",109,Moderately Polluted,PM10,100,1
2026-08-28T20:00:00+05:30,28-08-2026 20:00:00,"NSIT Dwarka, Delhi - CPCB",102,Moderately Polluted,PM10,100,1
2026-08-28T20:00:00+05:30,28-08-2026 20:00:00,"IHBAS, Dilshad Garden, Delhi - CPCB",93,Satisfactory,PM10,100,0
2026-08-28T20:00:00+05:30,28-08-2026 20:00:00,"Shadipur, Delhi - CPCB",88,Satisfactory,PM10,100,0
2026-08-28T20:00:00+05:30,28-08-2026 20:00:00,"Chandni Chowk, Delhi - IITM",83,Satisfactory,PM10,100,0
2026-08-28T20:00:00+05:30,28-08-2026 20:00:00,"Cantonment Area, Delhi - DPCC",74,Satisfactory,PM10,100,0
2026-08-28T20:00:00+05:30,28-08-2026 20:00:00,"Alipur, Delhi - DPCC",65,Satisfactory,NO2,100,0
2026-08-28T21:00:00+05:30,28-08-2026 21:00:00,"Anand Vihar, Delhi - DPCC",282,Poor,PM2.5,100,1
2026-08-28T21:00:00+05:30,28-08-2026 21:00:00,"Wazirpur, Delhi - DPCC",206,Poor,PM10,100,1
2026-08-28T21:00:00+05:30,28-08-2026 21:00:00,"IIT Delhi, Delhi - IITM",200,Moderately Polluted,PM10,100,1
2026-08-28T21:00:00+05:30,28-08-2026 21:00:00,"Dwarka-Sector 8, Delhi - DPCC",177,Moderately Polluted,PM10,100,1
2026-08-28T21:00:00+05:30,28-08-2026 21:00:00,"Rohini, Delhi - DPCC",164,Moderately Polluted,PM10,100,1
2026-08-28T21:00:00+05:30,28-08-2026 21:00:00,"Jahangirpuri, Delhi - DPCC",163,Moderately Polluted,PM10,100,1
2026-08-28T21:00:00+05:30,28-08-2026 21:00:00,"CRRI Mathura Road, Delhi - IITM",163,Moderately Polluted,PM10,100,1
2026-08-28T21:00:00+05:30,28-08-2026 21:00:00,"Pusa, Delhi - DPCC",155,Moderately Polluted,PM10,100,1
2026-08-28T21:00:00+05:30,28-08-2026 21:00:00,"Nehru Nagar, Delhi - DPCC",154,Moderately Polluted,PM10,100,1
2026-08-28T21:00:00+05:30,28-08-2026 21:00:00,"Punjabi Bagh, Delhi - DPCC",148,Moderately Polluted,PM10,100,1
2026-08-28T21:00:00+05:30,28-08-2026 21:00:00,"R K Puram, Delhi - DPCC",144,Moderately Polluted,PM10,100,1
2026-08-28T21:00:00+05:30,28-08-2026 21:00:00,"Okhla Phase-2, Delhi - DPCC",143,Moderately Polluted,PM10,100,1
2026-08-28T21:00:00+05:30,28-08-2026 21:00:00,"Sirifort, Delhi - CPCB",143,Moderately Polluted,PM10,100,1
2026-08-28T21:00:00+05:30,28-08-2026 21:00:00,"Sonia Vihar, Delhi - DPCC",142,Moderately Polluted,PM10,100,1
2026-08-28T21:00:00+05:30,28-08-2026 21:00:00,"Mundka, Delhi - DPCC",140,Moderately Polluted,PM10,100,1
2026-08-28T21:00:00+05:30,28-08-2026 21:00:00,"Dr. Karni Singh Shooting Range, Delhi - DPCC",139,Moderately Polluted,PM10,100,1
2026-08-28T21:00:00+05:30,28-08-2026 21:00:00,"Ashok Vihar, Delhi - DPCC",138,Moderately Polluted,PM10,100,1
